"NetworkFilename","PoseFilename","MouseID","FIdate","AgeW","AgeAtVid","Batch","body_weight","breathing_rate_depth","coat_condition","piloerection","pallor_or_cyanosis","kyphosis","hunched","body_condition","eye_discharge","changes_to_the_globe","response_to_analgesic","peri_retro_orbital_swelling","nasal_discharge","rectal_prolapse","vaginal_uterine_prolapse","diarrhea","tail_stiffening","vestibular_disturbance","gait_disorders","tremor","activity","response_to_external_stimuli","paralysis","tumors","distended_abdomen","urine","dehydration_reduced_skin_turgor","malocclusions","head_piloerection","thoracic_mass","dermatitis","NFI","temperature","CFI","FIs","alopecia","loss_of_fur_color","loss_of_whiskers","cataracts","microphthalmia","corneal_opacity","vision_loss_visual_placing","menace_reflex","righting_reflex","Sex","Diet","Tester"
"NV15-B7B8/2020-05-05/DO-40-2118.avi","NV15-B7B8/2020-05-05/DO-40-2118","DO-40-2118",2020-05-07,160,160,"Old",30.5,0.5,0.5,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,1,0.5,1,NA,NA,NA,NA,1,NA,NA,0,NA,NA,0,NA,35.1,10.5,28,0,0.5,1,0,0,0,1,1,0,"Female","40","Gaven"
"NV14-B7B8/2020-01-29/DO-40-2123.avi","NV14-B7B8/2020-01-29/DO-40-2123","DO-40-2123",2020-01-27,162,146,"Old",22.68,0,0.5,1,0.5,1,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0.5,0,0.25,0.241666667,35.7,7.25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-05-05/DO-40-2123.avi","NV14-B7B8/2020-05-05/DO-40-2123","DO-40-2123",2020-05-07,160,160,"Old",30.82,0.5,1,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,0.5,0.5,0.5,NA,NA,NA,NA,1,NA,NA,0,NA,NA,0,NA,35.4,12.5,28,0,1,0.5,0,0.5,0,1,1,0.5,"Female","40","Gaven"
"NV15-B7B8/2020-01-29/DO-40-2124.avi","NV15-B7B8/2020-01-29/DO-40-2124","DO-40-2124",2020-01-27,165,146,"Old",17.63,0,0.5,1,0.5,1,1,1,0,1,0,1,0,0.5,0,0,1,0,0.5,0,0,0,0,0,0,1,1,0,0,0,0.25,0.375,34.8,11.25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV15-B7B8/2020-05-05/DO-40-2124.avi","NV15-B7B8/2020-05-05/DO-40-2124","DO-40-2124",2020-05-07,160,160,"Old",17.74,0,1,1,NA,1,NA,1,NA,NA,NA,NA,0,0.5,NA,0,0.5,0.5,0.5,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,35.3,13,28,0.5,1,1,0,0,0,1,1,0.5,"Female","40","Gaven"
"NV14-B7B8/2020-01-29/DO-40-2125.avi","NV14-B7B8/2020-01-29/DO-40-2125","DO-40-2125",2020-01-27,170,146,"Old",23.89,0,0.5,1,0.5,1,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.183333333,36,5.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV15-B7B8/2020-05-05/DO-40-2125.avi","NV15-B7B8/2020-05-05/DO-40-2125","DO-40-2125",2020-05-07,160,160,"Old",23.54,0.5,0.5,0,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0.5,1,0.5,0.5,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,0,NA,36.8,10.5,28,0.5,0.5,1,0,0,0,1,1,0,"Female","40","Gaven"
"NV15-B7B8/2020-08-13/DO-40-2126.avi","NV15-B7B8/2020-08-13/DO-40-2126","DO-40-2126",2020-08-10,221,174,"Old",24.38,0.5,0.5,1,0.5,1,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,1,0,0,0,0.5,0,0,0.266666667,37.4,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV15-B7B8/2020-10-14/DO-40-2126.avi","NV15-B7B8/2020-10-14/DO-40-2126","DO-40-2126",2020-10-11,221,182.8571429,"Old",20.79,0,1,1,0.5,1,1,1,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.233333333,36.5,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-01-29/DO-40-2126.avi","NV15-B7B8/2020-01-29/DO-40-2126","DO-40-2126",2020-01-27,221,146,"Old",23.63,0,0.5,1,0.5,1,0,1,0,1,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,37.4,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2021-01-25/DO-40-2126.avi","NV15-B7B8/2021-01-25/DO-40-2126","DO-40-2126",2021-01-27,221,198.2857143,"Old",21.35,0,1,1,0.5,1,1,1,0,0.5,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0.3,35.9,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-05-05/DO-40-2126.avi","NV14-B7B8/2020-05-05/DO-40-2126","DO-40-2126",2020-05-07,160,160,"Old",25.55,0,0.5,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0.5,0,0.5,0.5,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,0,NA,36,9,28,0.5,0.5,1,0.5,0,0,0.5,1,0,"Female","40","Gaven"
"NV15-B7B8/2020-04-13/DO-40-2130.avi","NV15-B7B8/2020-04-13/DO-40-2130","DO-40-2130",2020-04-14,149,146.1428571,"Old",17.71,0.5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,1,0,0.5,0.5,0,0.316666667,35.9,9.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV14-B7B8/2020-04-13/DO-40-2133.avi","NV14-B7B8/2020-04-13/DO-40-2133","DO-40-2133",2020-04-14,157,146.1428571,"Old",25.58,0,0.5,1,0.5,1,1,0.5,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.266666667,35.1,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV15-B7B8/2020-07-10/DO-40-2135.avi","NV15-B7B8/2020-07-10/DO-40-2135","DO-40-2135",2020-07-07,162,158.1428571,"Old",26.11,0,0.5,1,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.183333333,34.9,5.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-04-13/DO-40-2135.avi","NV15-B7B8/2020-04-13/DO-40-2135","DO-40-2135",2020-04-14,162,146.1428571,"Old",26.14,0,0.5,1,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,0,0.5,0,0,0.233333333,35.8,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV14-B7B8/2020-07-10/DO-40-2137.avi","NV14-B7B8/2020-07-10/DO-40-2137","DO-40-2137",2020-07-07,163,158.1428571,"Old",22.72,0.5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0.3,35.7,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-04-14/DO-40-2137.avi","NV14-B7B8/2020-04-14/DO-40-2137","DO-40-2137",2020-04-14,163,146.1428571,"Old",22.78,0.5,0.5,1,1,1,0.5,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,1,1,0,0.5,0,0,0.333333333,35.7,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV15-B7B8/2020-07-10/DO-40-2141.avi","NV15-B7B8/2020-07-10/DO-40-2141","DO-40-2141",2020-07-07,207,158.1428571,"Old",24.38,0,1,1,0.5,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.183333333,35.8,5.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-10-26/DO-40-2141.avi","NV15-B7B8/2020-10-26/DO-40-2141","DO-40-2141",2020-10-27,207,174.1428571,"Old",23.83,0.5,1,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,1,0,0.5,0,0,0.3,33.9,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-12-28/DO-40-2141.avi","NV15-B7B8/2020-12-28/DO-40-2141","DO-40-2141",2020-12-29,207,183.1428571,"Old",22.34,0.5,1,1,1,1,1,1,0.5,0,0,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.35,37.1,10.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2021-01-18/DO-40-2141.avi","NV15-B7B8/2021-01-18/DO-40-2141","DO-40-2141",2021-01-19,207,186.1428571,"Old",21.97,0.5,1,1,1,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,1,0,0,0.3,34.5,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV15-B7B8/2020-04-14/DO-40-2141.avi","NV15-B7B8/2020-04-14/DO-40-2141","DO-40-2141",2020-04-14,207,146.1428571,"Old",25.82,0,1,1,1,1,0.5,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.233333333,33.6,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-05-12/DO-40-2145.avi","NV14-B7B8/2020-05-12/DO-40-2145","DO-40-2145",2020-05-12,173,147.1428571,"Old",28.8,0,0.5,1,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.116666667,35.3,3.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Amanda"
"NV14-B7B8/2020-08-05/DO-40-2145.avi","NV14-B7B8/2020-08-05/DO-40-2145","DO-40-2145",2020-08-11,160,160,"Old",28.3,0,0.5,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0.5,1,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,33.6,9.5,28,0.5,0,1,0,0,0,1,0.5,0.5,"Female","40","Gaven"
"NV14-B7B8/2021-01-18/DO-40-2146.avi","NV14-B7B8/2021-01-18/DO-40-2146","DO-40-2146",2021-01-19,209,183.1428571,"Old",21.95,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.266666667,36.4,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV15-B7B8/2020-05-12/DO-40-2146.avi","NV15-B7B8/2020-05-12/DO-40-2146","DO-40-2146",2020-05-12,209,147.1428571,"Old",29.28,0,0.5,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.116666667,35.8,3.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-08-05/DO-40-2146.avi","NV15-B7B8/2020-08-05/DO-40-2146","DO-40-2146",2020-08-11,160,160,"Old",28.39,0,0.5,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,0.5,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,35.6,7,28,0,0.5,1,0,0.5,0,0.5,0.5,0,"Female","40","Gaven"
"NV14-B7B8/2020-05-12/DO-40-2149.avi","NV14-B7B8/2020-05-12/DO-40-2149","DO-40-2149",2020-05-12,163,147.1428571,"Old",20.03,0,0.5,1,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.15,35.8,4.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Amanda"
"NV14-B7B8/2020-08-05/DO-40-2149.avi","NV14-B7B8/2020-08-05/DO-40-2149","DO-40-2149",2020-08-11,160,160,"Old",20.01,0,0.5,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,35.5,8,28,0.5,0.5,1,0,0,0,0,1,0,"Female","40","Gaven"
"NV15-B7B8/2020-05-12/DO-40-2150.avi","NV15-B7B8/2020-05-12/DO-40-2150","DO-40-2150",2020-05-12,162,147.1428571,"Old",25.05,0,0.5,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,1,1,0,0.5,0,0,0.233333333,35.6,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Amanda"
"NV15-B7B8/2020-08-05/DO-40-2150.avi","NV15-B7B8/2020-08-05/DO-40-2150","DO-40-2150",2020-08-11,160,160,"Old",18.33,0,1,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,1,0,0.5,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,32.4,11.5,28,0,0.5,1,0,1,0,1,1,0.5,"Female","40","Gaven"
"NV14-B7B8/2020-05-12/DO-40-2151.avi","NV14-B7B8/2020-05-12/DO-40-2151","DO-40-2151",2020-05-12,166,147.1428571,"Old",20.7,0,0.5,1,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,37.1,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Amanda"
"NV14-B7B8/2020-08-05/DO-40-2151.avi","NV14-B7B8/2020-08-05/DO-40-2151","DO-40-2151",2020-08-11,160,160,"Old",19.21,0,0.5,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,35.5,7.5,28,0.5,0.5,1,0,0,0,0.5,1,0,"Female","40","Gaven"
"NV15-B7B8/2020-05-12/DO-40-2152.avi","NV15-B7B8/2020-05-12/DO-40-2152","DO-40-2152",2020-05-12,175,147.1428571,"Old",23.31,0,0.5,0.5,0,1,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0.216666667,37.7,6.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Amanda"
"NV15-B7B8/2020-08-05/DO-40-2152.avi","NV15-B7B8/2020-08-05/DO-40-2152","DO-40-2152",2020-08-11,160,160,"Old",23.68,0,0.5,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,1,0.5,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,36.3,8.5,28,0.5,0,1,0,0.5,0,0.5,0,0,"Female","40","Gaven"
"NV15-B7B8/2021-01-18/DO-40-2153.avi","NV15-B7B8/2021-01-18/DO-40-2153","DO-40-2153",2021-01-19,201,183.1428571,"Old",30.43,0,0.5,1,0,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0.25,34.6,7.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-08-06/DO-40-2153.avi","NV14-B7B8/2020-08-06/DO-40-2153","DO-40-2153",2020-08-11,160,160,"Old",27.59,0,0.5,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,36.2,7,28,0,0,1,0,0,0,1,1,0,"Female","40","Gaven"
"NV14-B7B8/2020-05-13/DO-40-2153.avi","NV14-B7B8/2020-05-13/DO-40-2153","DO-40-2153",2020-05-14,147,147,"Old",27.48,0,0.5,1,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,35.5,6,28,0,0.5,1,1,1,0,0,1,0,"Female","40","Amanda"
"NV14-B7B8/2021-01-18/DO-40-2156.avi","NV14-B7B8/2021-01-18/DO-40-2156","DO-40-2156",2021-01-11,183,182,"Old",19.38,0.5,1,1,0.5,1,1,1,1,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.333333333,36.9,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV15-B7B8/2020-08-06/DO-40-2156.avi","NV15-B7B8/2020-08-06/DO-40-2156","DO-40-2156",2020-08-11,160,160,"Old",20.41,0,1,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,36.8,9.5,28,0.5,1,1,0,0,0,1,1,0,"Female","40","Gaven"
"NV15-B7B8/2020-05-13/DO-40-2156.avi","NV15-B7B8/2020-05-13/DO-40-2156","DO-40-2156",2020-05-14,147,147,"Old",22.58,0,1,1,NA,0.5,NA,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0.5,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,35.6,8.5,28,0,1,1,0,0,0,1,1,0,"Female","40","Amanda"
"NV14-B7B8/2020-08-06/DO-40-2157.avi","NV14-B7B8/2020-08-06/DO-40-2157","DO-40-2157",2020-08-11,160,160,"Old",21.84,0,1,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0.5,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,35.9,8.5,28,0,0.5,1,0,0,0,1,0.5,0,"Female","40","Gaven"
"NV14-B7B8/2020-05-13/DO-40-2157.avi","NV14-B7B8/2020-05-13/DO-40-2157","DO-40-2157",2020-05-14,147,147,"Old",24.28,0,0.5,1,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,35.4,5,28,0,1,1,0,0,0,0,1,0,"Female","40","Amanda"
"NV15-B7B8/2020-08-06/DO-40-2158.avi","NV15-B7B8/2020-08-06/DO-40-2158","DO-40-2158",2020-08-11,160,160,"Old",25.64,0,0.5,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,0.5,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,36.2,7.5,28,0,0,1,0,0,0,1,0.5,0,"Female","40","Gaven"
"NV15-B7B8/2020-05-13/DO-40-2158.avi","NV15-B7B8/2020-05-13/DO-40-2158","DO-40-2158",2020-05-14,147,147,"Old",29.57,0,0.5,1,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,35.5,5,28,0,0.5,1,0,0,0,0,1,0,"Female","40","Amanda"
"NV15-B7B8/2021-01-18/DO-40-2159.avi","NV15-B7B8/2021-01-18/DO-40-2159","DO-40-2159",2021-01-19,192,183.1428571,"Old",21.53,0,0.5,1,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.15,35.6,4.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-08-06/DO-40-2159.avi","NV14-B7B8/2020-08-06/DO-40-2159","DO-40-2159",2020-08-11,160,160,"Old",18.5,0,0.5,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,33.1,7,28,0,0.5,1,0,0,0,0.5,0.5,0.5,"Female","40","Gaven"
"NV14-B7B8/2020-05-13/DO-40-2159.avi","NV14-B7B8/2020-05-13/DO-40-2159","DO-40-2159",2020-05-14,147,147,"Old",18.82,0,0.5,1,NA,0.5,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.6,6,28,0,1,1,0,0,0,0,1,0,"Female","40","Amanda"
"NV15-B7B8/2020-08-06/DO-40-2160.avi","NV15-B7B8/2020-08-06/DO-40-2160","DO-40-2160",2020-08-11,160,160,"Old",23.63,0,0.5,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,1,0.5,0.5,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.2,10,28,0,0.5,1,0,0,0,1,1,0.5,"Female","40","Gaven"
"NV15-B7B8/2020-05-13/DO-40-2160.avi","NV15-B7B8/2020-05-13/DO-40-2160","DO-40-2160",2020-05-14,147,147,"Old",25.92,0,0.5,1,NA,0.5,NA,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.5,5,28,0,1,1,0,0,0,0,1,0,"Female","40","Amanda"
"NV14-B7B8/2020-01-07/DO-40-2162.avi","NV14-B7B8/2020-01-07/DO-40-2162","DO-40-2162",2020-01-17,121,121,"Old",25.12,0,0,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0.5,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.7,4.5,28,0,0,0,0,0,0,0,1,0,"Female","40","Gaven"
"NV14-B7B8/2020-07-06/DO-40-2162.avi","NV14-B7B8/2020-07-06/DO-40-2162","DO-40-2162",2020-07-13,147,147,"Old",25.07,0,0.5,1,NA,0.5,NA,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,35.6,3,28,0,0,0,0,0,0,0,0.5,0,"Female","40","Hannah"
"NV15-B7B8/2021-01-11/DO-40-2164.avi","NV15-B7B8/2021-01-11/DO-40-2164","DO-40-2164",2021-01-05,186,172.1428571,"Old",23.74,0,1,1,0.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.166666667,36.5,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-09-28/DO-40-2164.avi","NV15-B7B8/2020-09-28/DO-40-2164","DO-40-2164",2020-09-30,186,158.2857143,"Old",24.5,0,1,1,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0.233333333,35.5,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV15-B7B8/2020-01-07/DO-40-2164.avi","NV15-B7B8/2020-01-07/DO-40-2164","DO-40-2164",2020-01-17,121,121,"Old",23.86,0,0.5,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,36.9,5.5,28,0,0,1,0,0,0,0,1,0,"Female","40","Gaven"
"NV15-B7B8/2020-07-06/DO-40-2164.avi","NV15-B7B8/2020-07-06/DO-40-2164","DO-40-2164",2020-07-13,147,147,"Old",24.33,0,1,1,NA,1,NA,0,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,36.2,5.5,28,0,0,0.5,0,0,0,0,1,0.5,"Female","40","Hannah"
"NV14-B7B8/2020-01-07/DO-40-2167.avi","NV14-B7B8/2020-01-07/DO-40-2167","DO-40-2167",2020-01-17,121,121,"Old",23.62,0,0,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,0.5,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.2,6.5,28,0,0.5,1,0,0,0,0.5,1,0,"Female","40","Gaven"
"NV14-B7B8/2020-07-06/DO-40-2167.avi","NV14-B7B8/2020-07-06/DO-40-2167","DO-40-2167",2020-07-13,147,147,"Old",24.03,0,0.5,1,NA,0.5,NA,0,NA,NA,NA,NA,0,0,NA,0,0,0.5,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.1,5.5,28,0,0,1,0,0,0,0,1,0,"Female","40","Hannah"
"NV15-B7B8/2021-01-11/DO-40-2168.avi","NV15-B7B8/2021-01-11/DO-40-2168","DO-40-2168",2021-01-05,176,172.1428571,"Old",24.79,0,1,1,0,1,1,1,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1,1,1,0,1,0,0,0.366666667,35.7,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-09-28/DO-40-2168.avi","NV15-B7B8/2020-09-28/DO-40-2168","DO-40-2168",2020-09-30,176,158.2857143,"Old",25.83,0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0.183333333,36.4,5.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV15-B7B8/2020-01-07/DO-40-2168.avi","NV15-B7B8/2020-01-07/DO-40-2168","DO-40-2168",2020-01-17,121,121,"Old",27.19,0,0.5,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,1,0.5,0.5,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,37,8.5,28,0,0.5,1,0,0,0,1,1,0,"Female","40","Gaven"
"NV15-B7B8/2020-07-06/DO-40-2168.avi","NV15-B7B8/2020-07-06/DO-40-2168","DO-40-2168",2020-07-13,147,147,"Old",27.17,0,0.5,1,NA,0.5,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,36.3,5,28,0,0,0.5,0,0,0,0,1,0,"Female","40","Hannah"
"NV15-B7B8/2020-01-07/DO-40-2171.avi","NV15-B7B8/2020-01-07/DO-40-2171","DO-40-2171",2020-01-17,121,121,"Old",19.23,0,0.5,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,1,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,34.5,8.5,28,0,0.5,1,0,0,0,1,1,0,"Female","40","Gaven"
"NV14-B7B8/2020-09-29/DO-40-2172.avi","NV14-B7B8/2020-09-29/DO-40-2172","DO-40-2172",2020-09-30,166,158.2857143,"Old",19.82,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0,0,0,0,0,1,1,0,1,0,0.25,0.358333333,33.5,10.75,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-01-07/DO-40-2172.avi","NV14-B7B8/2020-01-07/DO-40-2172","DO-40-2172",2020-01-17,121,121,"Old",25.82,0,0.5,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,1,0.5,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.9,8.5,28,0,0.5,1,0,0,0,1,1,0,"Female","40","Gaven"
